player_name,surface,total_partidas,percentual_vitorias,media_ace_pct,media_df_pct
Danai Udomchoke,Hard,50,0.26,0.041531802710611965,0.0455425993024571
Daniel Altmaier,Clay,59,0.4067796610169492,0.05973669545390407,0.030164789195594687
Daniel Altmaier,Hard,51,0.27450980392156865,0.0936036382285033,0.03046762520568953
Daniel Brands,Clay,55,0.38181818181818183,0.09890230960808555,0.035874552601117084
Daniel Brands,Hard,79,0.379746835443038,0.11080510026015138,0.037489173191677355
Daniel Elahi Galan,Clay,60,0.4166666666666667,0.06213614009888162,0.018234743202241572
Daniel Elahi Galan,Hard,50,0.38,0.059751141582491146,0.019016726435407815
Daniel Elsner,Clay,27,0.25925925925925924,0.03041923199784867,0.05721979529396634
Daniel Evans,Clay,56,0.3392857142857143,0.03818224922806905,0.03159529272114232
Daniel Evans,Grass,40,0.4,0.05894366973023281,0.04625792442111394
Daniel Evans,Hard,219,0.5159817351598174,0.05946755879065991,0.034414555642180995
Daniel Gimeno Traver,Clay,184,0.42391304347826086,0.057102401704045985,0.037132710656621284
Daniel Gimeno Traver,Hard,67,0.2537313432835821,0.0677967471989,0.03945378058535859
Daniel Koellerer,Clay,30,0.4,0.01815033389570546,0.026152178365580595
Daniel Munoz de la Nava,Clay,27,0.2222222222222222,0.027472096996863555,0.044134430393687286
Daniel Nestor,Grass,41,0.43902439024390244,0.08127475928670214,0.0692121597613862
Daniel Nestor,Hard,107,0.411214953271028,0.10675004771842447,0.07025554303303394
Daniel Orsanic,Clay,33,0.3939393939393939,0.02123543947882034,0.03121756668125988
Daniel Vacek,Carpet,87,0.47126436781609193,0.12352912420332599,0.07514769648383594
Daniel Vacek,Clay,63,0.3333333333333333,0.049882202542943364,0.05869751421106203
Daniel Vacek,Grass,39,0.41025641025641024,0.09094931604314074,0.07749502915793544
Daniel Vacek,Hard,189,0.455026455026455,0.08424361665952428,0.058607642056544396
Daniele Bracciali,Clay,24,0.4166666666666667,0.08495963617796053,0.03423157708390392
Daniele Bracciali,Hard,29,0.27586206896551724,0.08331255216453572,0.042842316710460834
Daniil Medvedev,Clay,70,0.5571428571428572,0.05798378410203332,0.04607101864787625
Daniil Medvedev,Grass,68,0.6764705882352942,0.11766957081425587,0.04349142167817324
Daniil Medvedev,Hard,390,0.7384615384615385,0.11408652630623918,0.048547047399623885
Danilo Marcelino,Hard,30,0.3333333333333333,0.048201712992936546,0.0400952211185932
Darian King,Hard,25,0.48,0.02636213055400784,0.04214440066207954
Darren Cahill,Hard,24,0.5416666666666666,0.04727933456682545,0.0325117091674064
David Ferrer,Clay,459,0.6928104575163399,0.027203699279567867,0.0336105125108192
David Ferrer,Grass,70,0.6285714285714286,0.05210776927409003,0.029876757746716442
David Ferrer,Hard,534,0.6329588014981273,0.03962432991071602,0.034498420636546914
David Goffin,Clay,152,0.5789473684210527,0.054329740701309574,0.03669933474023548
David Goffin,Grass,56,0.5357142857142857,0.07702373379441642,0.04365830201667729
David Goffin,Hard,369,0.5718157181571816,0.07449551183771179,0.0446283452735135
David Nainkin,Hard,44,0.36363636363636365,0.034678855793957526,0.07573986314409104
David Nalbandian,Carpet,32,0.75,0.04807219256024508,0.027590907988023394
David Nalbandian,Clay,192,0.6510416666666666,0.037955301142102445,0.04048287436433185
David Nalbandian,Grass,43,0.6744186046511628,0.05267898472841958,0.04452180534441132
David Nalbandian,Hard,277,0.6498194945848376,0.05548406173496945,0.04098128428022886
David Pate,Hard,26,0.34615384615384615,0.06658393349662799,0.04354425856581234
David Prinosil,Carpet,103,0.5145631067961165,0.12011644552730276,0.05543734663434134
David Prinosil,Clay,57,0.22807017543859648,0.0521096345722866,0.05533105691491999
David Prinosil,Grass,59,0.5932203389830508,0.10542725001308537,0.09434577727020965
David Prinosil,Hard,154,0.4090909090909091,0.08732677140693096,0.05607405248953578
David Rikl,Clay,75,0.41333333333333333,0.028040062647136967,0.048778501348194746
David Rikl,Hard,45,0.28888888888888886,0.044203883778578285,0.05263887830169559
David Sanchez,Clay,152,0.5,0.031375138295953536,0.02869781111734743
David Sanchez,Hard,44,0.20454545454545456,0.03424795608102452,0.036939422425505374
David Wheaton,Carpet,37,0.3783783783783784,0.11748365375940471,0.0537629752833084
David Wheaton,Clay,43,0.5116279069767442,0.0684482352899984,0.04246631619542072
David Wheaton,Grass,60,0.6666666666666666,0.10180279235575115,0.06370602254017194
David Wheaton,Hard,172,0.5406976744186046,0.09324888239859788,0.0528345880976186
Davide Sanguinetti,Carpet,37,0.3783783783783784,0.0751562173461581,0.03095017794062955
Davide Sanguinetti,Clay,131,0.35877862595419846,0.05818656252756486,0.030782336936797768
Davide Sanguinetti,Grass,46,0.41304347826086957,0.0729506949696285,0.04213812996021902
Davide Sanguinetti,Hard,175,0.44,0.07344424780448851,0.029322391716391363
Denis Gremelmayr,Clay,30,0.4666666666666667,0.046497926025856805,0.031574872939538735
Denis Gremelmayr,Hard,49,0.32653061224489793,0.05275287619514667,0.03776226679211899
Denis Istomin,Clay,110,0.39090909090909093,0.07243492186735953,0.023353826647185483
Denis Istomin,Grass,72,0.5416666666666666,0.09194639443882952,0.021733238902908958
Denis Istomin,Hard,272,0.44485294117647056,0.08401374204954626,0.023523966682252134
Denis Kudla,Clay,24,0.25,0.06028019134775689,0.03298554237503234
Denis Kudla,Grass,52,0.5,0.07623131128681669,0.040671604219519715
Denis Kudla,Hard,126,0.30158730158730157,0.06747444343027671,0.04148343530149103
Denis Shapovalov,Clay,69,0.5217391304347826,0.06902559480324448,0.0674198010057342
Denis Shapovalov,Grass,40,0.475,0.1148825881052844,0.07148969823241773
Denis Shapovalov,Hard,264,0.571969696969697,0.11318343250287648,0.0682603741056915
Dennis Novak,Clay,23,0.34782608695652173,0.05522315187708689,0.04442335356780474
Dennis Novak,Hard,44,0.29545454545454547,0.057169195268877336,0.02889023468104045
Dennis Van Scheppingen,Clay,44,0.4318181818181818,0.032720781214964904,0.0538078471222178
Dennis Van Scheppingen,Grass,21,0.2857142857142857,0.07262213238630977,0.06743080437495128
Dennis Van Scheppingen,Hard,37,0.3783783783783784,0.04859446075777112,0.05138118169915236
Derrick Rostagno,Carpet,24,0.5416666666666666,0.1014804593778137,0.03993721984463041
Derrick Rostagno,Grass,29,0.5862068965517241,0.07588415882676113,0.04836959342698212
Derrick Rostagno,Hard,100,0.53,0.06382233697306273,0.0429882727526796
Di Wu,Hard,26,0.15384615384615385,0.030463011392030264,0.0344334773976453
Dick Norman,Clay,20,0.25,0.07714514996346192,0.07509546693425914
Dick Norman,Grass,29,0.41379310344827586,0.13630195913542753,0.07826969554685453
Dick Norman,Hard,33,0.18181818181818182,0.11757215313196714,0.07235680190647467
Diego Hartfield,Clay,30,0.5,0.0364047407652316,0.03469912511104805
Diego Junqueira,Clay,34,0.2647058823529412,0.01766320232751074,0.028765423505362875
Diego Nargiso,Carpet,37,0.4594594594594595,0.09917130098575144,0.060299717325337565
Diego Nargiso,Clay,70,0.3,0.06413791548434365,0.05800220509936989
Diego Nargiso,Grass,20,0.4,0.10713204416089639,0.0902974039357615
Diego Nargiso,Hard,51,0.4117647058823529,0.07813192276722927,0.04863324942572507
Diego Perez,Clay,36,0.3888888888888889,0.022959372452927895,0.03337494525423639
Diego Schwartzman,Clay,214,0.5607476635514018,0.02104250618551753,0.0394195286573035
Diego Schwartzman,Grass,26,0.38461538461538464,0.021486288734314987,0.03849568394174929
Diego Schwartzman,Hard,226,0.5221238938053098,0.029796917316818678,0.03683011934009465
Dimitri Poliakov,Clay,27,0.48148148148148145,0.024743466879207157,0.03322028593246296
Dimitri Poliakov,Hard,23,0.30434782608695654,0.024737328086338578,0.04413324123269267
Dinu Pescariu,Clay,54,0.2962962962962963,0.030529093282800183,0.031720473620635736
Dmitry Tursunov,Clay,72,0.3888888888888889,0.06620154353103919,0.03975454649847109
Dmitry Tursunov,Grass,65,0.5692307692307692,0.0877895908099452,0.04259724435608574
Dmitry Tursunov,Hard,281,0.5266903914590747,0.09537655214203021,0.04898105630571764
Dominic Stricker,Hard,31,0.5161290322580645,0.11629829393416939,0.02776441893189718
Dominic Thiem,Clay,238,0.6932773109243697,0.05789793631599249,0.03414461360211237
Dominic Thiem,Grass,32,0.4375,0.10622632617858441,0.043740673796659364
Dominic Thiem,Hard,281,0.5836298932384342,0.08321148877212733,0.03578314004902414
Dominik Hrbaty,Carpet,57,0.5614035087719298,0.09370753396279126,0.043601027471273326
Dominik Hrbaty,Clay,230,0.5347826086956522,0.05581421304928424,0.05614845908900147
Dominik Hrbaty,Grass,24,0.25,0.05785119476996473,0.04872886707709246
Dominik Hrbaty,Hard,315,0.5301587301587302,0.06927253848272753,0.05282534389576435
Dominik Koepfer,Clay,41,0.4634146341463415,0.04105433426251629,0.040760073270588754
Dominik Koepfer,Hard,74,0.4594594594594595,0.05811914647203884,0.041205378212579385
Donald Young,Clay,32,0.21875,0.02422101441735803,0.04912013308667678
Donald Young,Grass,39,0.38461538461538464,0.052770614490399326,0.04389624272156372
Donald Young,Hard,240,0.42083333333333334,0.04329065808754632,0.05124644256768859
Doug Flach,Hard,39,0.38461538461538464,0.041519683713917795,0.04356768349282421
Dudi Sela,Clay,37,0.1891891891891892,0.01851925890914925,0.03802331908479929
Dudi Sela,Grass,54,0.48148148148148145,0.03836736036207661,0.038491827276993094
Dudi Sela,Hard,203,0.43842364532019706,0.03111073887300905,0.04029596180754658
Dusan Lajovic,Clay,228,0.5,0.04115398658463967,0.022594070560777987
Dusan Lajovic,Grass,24,0.25,0.053305022450305856,0.02035091839463619
Dusan Lajovic,Hard,199,0.39195979899497485,0.04805279889761211,0.02176593677423403
Dustin Brown,Clay,52,0.40384615384615385,0.07121620112493023,0.05200905188001341
Dustin Brown,Grass,41,0.43902439024390244,0.14285035940336696,0.060830983344059134
Dustin Brown,Hard,67,0.34328358208955223,0.10904920847658685,0.06309325846605347
Edouard Roger-Vasselin,Clay,44,0.36363636363636365,0.04407319032678703,0.02390848145092119
Edouard Roger-Vasselin,Grass,31,0.45161290322580644,0.05921101611796678,0.034842490300791805
Edouard Roger-Vasselin,Hard,110,0.41818181818181815,0.05502480451236133,0.029984055213991268
Eduardo Masso,Clay,27,0.37037037037037035,0.00888423889055073,0.029480928184515472
Eduardo Schwank,Clay,63,0.4603174603174603,0.04584714891507953,0.03599318101668986
Eduardo Schwank,Hard,28,0.2857142857142857,0.0625928983126577,0.04553767467796271
Egor Gerasimov,Hard,85,0.5058823529411764,0.10021300062242885,0.04346018978833369
Elias Ymer,Clay,46,0.32608695652173914,0.048303063181723845,0.0427118884160152
Elias Ymer,Hard,59,0.3559322033898305,0.06826000029295795,0.045557877747682794
Emil Ruusuvuori,Clay,39,0.38461538461538464,0.03740496764814606,0.047608404850622725
Emil Ruusuvuori,Grass,23,0.4782608695652174,0.07699275387451476,0.04009165350293674
Emil Ruusuvuori,Hard,144,0.5486111111111112,0.06357290984045395,0.03690675582070926
Emilio Benfele Alvarez,Clay,92,0.4673913043478261,0.048400847942059975,0.03607259828357681
Emilio Gomez,Hard,27,0.2962962962962963,0.04967673442870785,0.028865333480296428
Emilio Sanchez,Clay,178,0.5168539325842697,0.04513687029882411,0.015696772376937625
Emilio Sanchez,Hard,85,0.5411764705882353,0.04759002537710301,0.015941605742961027
Eric Taino,Hard,26,0.38461538461538464,0.07439155135776712,0.037977854473531115
Ernesto Escobedo,Hard,43,0.3488372093023256,0.07849477879406773,0.036698548406251925
Ernests Gulbis,Clay,134,0.4925373134328358,0.09864065192533898,0.05135009523154014
Ernests Gulbis,Grass,39,0.38461538461538464,0.13540541718161653,0.052094758903163306
Ernests Gulbis,Hard,275,0.4909090909090909,0.12514440656126471,0.05503510941519091
Evgeny Donskoy,Clay,29,0.20689655172413793,0.038566785513543304,0.02601518212843396
Evgeny Donskoy,Hard,122,0.3442622950819672,0.06678430907530555,0.029879899638972137
Evgeny Korolev,Clay,55,0.41818181818181815,0.04278068994709982,0.047022971545067224
Evgeny Korolev,Hard,94,0.5,0.07449872149036285,0.05032230037840588
Eyal Ran,Hard,29,0.3448275862068966,0.04649550901992951,0.02956524925720567
Fabian Marozsan,Hard,45,0.5333333333333333,0.061966359607494095,0.03117480623585312
Fabio Fognini,Clay,405,0.562962962962963,0.032792643049433266,0.04415119637466012
Fabio Fognini,Grass,48,0.5208333333333334,0.057657930968419834,0.050408402715625016
Fabio Fognini,Hard,334,0.46107784431137727,0.04720917453774863,0.05844385603518879
Fabrice Santoro,Carpet,94,0.46808510638297873,0.04962424861254096,0.029716828416476066
Fabrice Santoro,Clay,237,0.48945147679324896,0.026685948180096362,0.028842391885014865
Fabrice Santoro,Grass,75,0.5733333333333334,0.034250527645937,0.025570551385503192
Fabrice Santoro,Hard,438,0.5342465753424658,0.04529379019211522,0.031847475999689366
Facundo Bagnis,Clay,97,0.38144329896907214,0.05669828661678806,0.03981555296753593
Facundo Bagnis,Hard,27,0.25925925925925924,0.07313281594341824,0.044530427975137725
Facundo Diaz Acosta,Clay,29,0.5517241379310345,0.033627529394948306,0.04217005381203148
Federico Browne,Clay,20,0.35,0.045227896642121186,0.03559387257259106
Federico Coria,Clay,92,0.5108695652173914,0.0353456613919556,0.029787141054402624
Federico Coria,Hard,30,0.2,0.03733814741718019,0.03865008884691476
Federico Delbonis,Clay,247,0.5425101214574899,0.04284612523142445,0.042028476649688506
Federico Delbonis,Hard,101,0.27722772277227725,0.053484519818547994,0.04527986144982766
Federico Luzzi,Clay,32,0.40625,0.036740308146940744,0.04785250874300232
Feliciano Lopez,Carpet,22,0.45454545454545453,0.12968564235991073,0.0486077393966343
Feliciano Lopez,Clay,269,0.483271375464684,0.09761124511222513,0.0346811290530622
Feliciano Lopez,Grass,140,0.6214285714285714,0.1636006635593366,0.043612164801084416
Feliciano Lopez,Hard,544,0.4963235294117647,0.1324087760848577,0.04544288961693449
Felix Auger Aliassime,Clay,88,0.5568181818181818,0.08551528502934941,0.04769679125052692
Felix Auger Aliassime,Grass,35,0.6285714285714286,0.17073820977230708,0.05024628772746087
Felix Auger Aliassime,Hard,228,0.6008771929824561,0.12913673933710987,0.05578366640977406
Felix Mantilla,Carpet,22,0.2727272727272727,0.04487112080436661,0.040906096644784146
Felix Mantilla,Clay,357,0.6582633053221288,0.03609941904994611,0.026516161184103843
Felix Mantilla,Hard,130,0.4846153846153846,0.04331331140021662,0.03761237378292555
Fernando Gonzalez,Carpet,25,0.6,0.11855834223568838,0.06643518559519887
Fernando Gonzalez,Clay,217,0.695852534562212,0.075451157663447,0.05249538471376825
Fernando Gonzalez,Grass,35,0.6285714285714286,0.11920500970745532,0.04325595984011429
Fernando Gonzalez,Hard,256,0.6015625,0.08680485837422576,0.049272122694949516
Fernando Meligeni,Clay,267,0.5543071161048689,0.045149138587106646,0.041173462037730604
Fernando Meligeni,Hard,101,0.33663366336633666,0.04706890627533425,0.046244680257746786
Fernando Roese,Hard,29,0.4827586206896552,0.039572404326047694,0.03740463309223942
Fernando Verdasco,Clay,388,0.5979381443298969,0.045700894499744536,0.043378754391218036
Fernando Verdasco,Grass,95,0.5368421052631579,0.10770140938395732,0.055801776930420696
Fernando Verdasco,Hard,492,0.5264227642276422,0.0765432565971556,0.051821733786066186
Fernando Vicente,Clay,238,0.46638655462184875,0.03533872363820968,0.03486648055340471
Fernando Vicente,Hard,101,0.37623762376237624,0.04461618195996898,0.036873778439202635
Filip Dewulf,Carpet,35,0.5142857142857142,0.09387249520275298,0.04913845219145626
Filip Dewulf,Clay,83,0.4939759036144578,0.03273778575108391,0.05547879322987346
Filip Dewulf,Hard,63,0.3492063492063492,0.049791399151213875,0.05451904887075801
Filip Krajinovic,Clay,75,0.4666666666666667,0.04261223276891367,0.024203962443530343
Filip Krajinovic,Hard,162,0.4876543209876543,0.06547439188394652,0.024515487386465338
Filippo Volandri,Clay,292,0.5308219178082192,0.009117749913028503,0.02808104457261851
Filippo Volandri,Hard,66,0.13636363636363635,0.012631179687425356,0.049857903983707014
Flavio Cipolla,Clay,38,0.34210526315789475,0.009063301610684377,0.04921346354018277
Flavio Cipolla,Hard,55,0.38181818181818183,0.011484670617993898,0.05121679093462751
Flavio Cobolli,Clay,28,0.5,0.05690637297948585,0.03608177534967851
Flavio Cobolli,Hard,44,0.5454545454545454,0.06636359300110511,0.04165369610703539
Flavio Saretta,Clay,88,0.5,0.0458343665142883,0.03389307434710806
Flavio Saretta,Hard,41,0.43902439024390244,0.07153645673883971,0.04793960375189556
Florent Serra,Clay,104,0.46153846153846156,0.03332656542808193,0.02301744150792043
Florent Serra,Grass,26,0.34615384615384615,0.053272566876030276,0.020743479800456488
Florent Serra,Hard,155,0.4129032258064516,0.053336552525024866,0.027281150102323598
Florian Mayer,Clay,189,0.4973544973544973,0.04975558207496725,0.023512436830093675
Florian Mayer,Grass,64,0.59375,0.06973230231004977,0.01967375766331336
Florian Mayer,Hard,226,0.43805309734513276,0.06161534423158207,0.02659968112631039
Frances Tiafoe,Clay,73,0.4657534246575342,0.0741114404687411,0.02345598775095901
Frances Tiafoe,Grass,41,0.5609756097560976,0.09541382734180645,0.032761363102525386
Frances Tiafoe,Hard,279,0.5376344086021505,0.09240572201250716,0.02983789811164019
Francisco Cerundolo,Clay,99,0.5858585858585859,0.029410844207723233,0.03788059309949985
Francisco Cerundolo,Hard,71,0.4788732394366197,0.04621861342364185,0.04364193437782515
Francisco Clavet,Carpet,28,0.32142857142857145,0.030656368009117592,0.026833749063200518
Francisco Clavet,Clay,417,0.5827338129496403,0.02245502847530388,0.029778002684502765
Francisco Clavet,Grass,22,0.5,0.02831526497065735,0.02931839151782455
Francisco Clavet,Hard,212,0.47641509433962265,0.026769042663458385,0.02669750234644076
Francisco Montana,Clay,25,0.44,0.02342943761962784,0.038301552367017405
Francisco Roig,Clay,81,0.3950617283950617,0.029594879575123745,0.030497397101351464
Francisco Roig,Hard,32,0.4375,0.02082875574755793,0.036965115854634883
Franco Davin,Clay,138,0.4420289855072464,0.01694867231751787,0.02545376405545847
Franco Squillari,Clay,225,0.5244444444444445,0.0424281686991736,0.05600741926365056
Franco Squillari,Hard,68,0.36764705882352944,0.05459659090767837,0.07271442570947195
Frank Dancevic,Grass,44,0.4772727272727273,0.1094444697838556,0.02827572315235659
Frank Dancevic,Hard,95,0.35789473684210527,0.10232358350518043,0.03291244444828411
Frederic Fontang,Clay,69,0.36231884057971014,0.012173923444550079,0.022080230601063698
Frederic Niemeyer,Hard,21,0.14285714285714285,0.15412296402525666,0.09005729999899684
Frederico Gil,Clay,67,0.47761194029850745,0.029295535124886956,0.02964288852326642
Frederico Gil,Hard,40,0.4,0.03330070376093513,0.02568800438368602
Frederik Fetterlein,Clay,26,0.2692307692307692,0.027651436935357102,0.07766664000503447
Fredrik Jonsson,Hard,22,0.2727272727272727,0.08232929158659914,0.01570445640356544
Gabriel Diallo,Hard,22,0.5,0.10676661303020928,0.03309465006998864
Gabriel Markus,Clay,84,0.5,0.020952540354111756,0.030190732777559893
Gabriel Markus,Hard,25,0.36,0.02033142481823117,0.03513220542927196
Gael Monfils,Clay,228,0.5789473684210527,0.07012735713126289,0.04377961829279484
Gael Monfils,Grass,79,0.5822784810126582,0.13673481660545414,0.042149466633924194
Gael Monfils,Hard,567,0.6507936507936508,0.11469037276961819,0.046687047632393494
Galo Blanco,Clay,236,0.4661016949152542,0.053327649067877035,0.0369519156105417
Galo Blanco,Hard,49,0.20408163265306123,0.07234335358705331,0.04948493748853164
Gary Muller,Hard,51,0.35294117647058826,0.10920999740095312,0.04095838410928698
Gastao Elias,Clay,50,0.44,0.04579105140484983,0.03760824425162566
Gastao Elias,Hard,22,0.18181818181818182,0.07066720442639399,0.03972604538164082
Gaston Etlis,Clay,50,0.28,0.058419608189995545,0.04609864116704293
Gaston Etlis,Hard,28,0.4642857142857143,0.06892234135093714,0.04629654670467122
Gaston Gaudio,Carpet,24,0.4166666666666667,0.04905225540040884,0.04733339160945424
Gaston Gaudio,Clay,302,0.652317880794702,0.0345527500801344,0.037252150389305676
Gaston Gaudio,Hard,110,0.41818181818181815,0.038985328680027395,0.04214375385238606
Geoff Grant,Hard,23,0.30434782608695654,0.04348386684118237,0.03893200585200926
George Bastl,Hard,85,0.4117647058823529,0.06875500249349988,0.03485967836320562
Gerald Melzer,Clay,38,0.42105263157894735,0.05672828128310166,0.038481634642188435
Gerard Solves,Clay,41,0.2926829268292683,0.033727684831368426,0.030721573280237436
German Lopez,Clay,48,0.5,0.09237597485899379,0.033501423652318625
German Puentes,Clay,33,0.3333333333333333,0.011725023915710068,0.03418835660726898
Gianluca Mager,Clay,31,0.45161290322580644,0.05792226249489003,0.033992168037758716
Gianluca Mager,Hard,26,0.34615384615384615,0.10122136493084669,0.04015897221556085
Gianluca Pozzi,Carpet,65,0.4461538461538462,0.05358706650737271,0.025617369626858094
Gianluca Pozzi,Clay,36,0.16666666666666666,0.036388108751128384,0.02256031952164426
Gianluca Pozzi,Grass,63,0.5079365079365079,0.05445737438496428,0.06329375910923425
Gianluca Pozzi,Hard,217,0.423963133640553,0.051883265540363356,0.03041014558922518
Gilad Bloom,Hard,50,0.42,0.033646489388117054,0.03469639767725588
Gilbert Schaller,Clay,191,0.5235602094240838,0.015323561270487084,0.011989248484053895
Gilbert Schaller,Hard,33,0.2727272727272727,0.019533732862678576,0.020887225136502235
Gilles Elseneer,Grass,20,0.45,0.08169396013126536,0.04282948578347004
Gilles Muller,Clay,49,0.3877551020408163,0.10187610705990431,0.0457602328501363
Gilles Muller,Grass,81,0.5555555555555556,0.17916991635630547,0.040434394019342505
Gilles Muller,Hard,266,0.5075187969924813,0.1691062370467236,0.043966889446850434
Gilles Simon,Clay,256,0.56640625,0.040415420841999575,0.027344985903547135
Gilles Simon,Grass,93,0.5483870967741935,0.06253425095487851,0.030565253922285863
Gilles Simon,Hard,520,0.573076923076923,0.058448660270210194,0.029741107239866893
Glenn Weiner,Hard,33,0.3333333333333333,0.10882821502146786,0.06514466343569669
Go Soeda,Hard,87,0.3103448275862069,0.03762388220629491,0.03369261754773539
Goran Ivanisevic,Carpet,209,0.7177033492822966,0.22260329745014812,0.06541972738899438
Goran Ivanisevic,Clay,146,0.589041095890411,0.1147683933152465,0.0552869639330805
Goran Ivanisevic,Grass,85,0.7294117647058823,0.1989624051047675,0.06232008917848128
Goran Ivanisevic,Hard,291,0.584192439862543,0.162500160983995,0.05790014156894751
Goran Prpic,Carpet,27,0.48148148148148145,0.041999447874894055,0.03875250618180931
Goran Prpic,Clay,79,0.5189873417721519,0.02376444330142596,0.029118615110274956
Gouichi Motomura,Hard,32,0.28125,0.02757015840098432,0.04490789973947823
Grant Connell,Hard,50,0.4,0.06536745967530727,0.03733113008402857
Grant Doyle,Hard,21,0.19047619047619047,0.027032786768788102,0.06657580926384153
Grant Stafford,Clay,21,0.3333333333333333,0.05595529616788524,0.043307660553407165
Grant Stafford,Grass,38,0.5263157894736842,0.058361789234236,0.050899528919404455
Grant Stafford,Hard,120,0.44166666666666665,0.04243161979863707,0.05258515295220205
Greg Rusedski,Carpet,120,0.6833333333333333,0.19000690252255542,0.06085570629968552
Greg Rusedski,Clay,73,0.3561643835616438,0.09050457706052352,0.04689373362400445
Greg Rusedski,Grass,116,0.6982758620689655,0.1497964787903005,0.062377493212542316
Greg Rusedski,Hard,368,0.5869565217391305,0.1369846354914496,0.05521641469093173
Grega Zemlja,Hard,40,0.425,0.09040633979934991,0.03598144801311516
Gregoire Barrere,Clay,28,0.35714285714285715,0.042269521374173245,0.029230459443165595
Gregoire Barrere,Hard,60,0.36666666666666664,0.06976049896406086,0.026050900075279156
Gregory Carraz,Hard,58,0.41379310344827586,0.12529082704582623,0.07807622932179713
Grigor Dimitrov,Clay,168,0.5952380952380952,0.06668033625378648,0.04108731955396881
Grigor Dimitrov,Grass,79,0.5822784810126582,0.11866622973847926,0.042960780484639985
Grigor Dimitrov,Hard,493,0.6166328600405679,0.0939547660170716,0.043960188972770736
Guido Andreozzi,Clay,22,0.2727272727272727,0.035929081436482165,0.05452737198222523
Guido Pella,Clay,133,0.5112781954887218,0.05050794792125137,0.027259737493882545
Guido Pella,Grass,27,0.4074074074074074,0.06991866301128989,0.02445003823351675
Guido Pella,Hard,119,0.4117647058823529,0.06698771074713501,0.031125387324214035
Guillaume Raoux,Carpet,88,0.48863636363636365,0.08476639113324146,0.0417182011162776
Guillaume Raoux,Clay,46,0.30434782608695654,0.045389841174970004,0.029120224488137902
Guillaume Raoux,Grass,44,0.45454545454545453,0.054788742475008624,0.056931346955225844
Guillaume Raoux,Hard,196,0.4642857142857143,0.06010991568878049,0.03573650257230054
Guillaume Rufin,Hard,20,0.45,0.08998056452023194,0.05488884285835721
Guillermo Canas,Clay,199,0.5778894472361809,0.06081585991664873,0.03657035920532765
Guillermo Canas,Grass,44,0.5909090909090909,0.06990249851532732,0.03506193778760959
Guillermo Canas,Hard,174,0.5517241379310345,0.07041042824360633,0.04084312159741632
Guillermo Coria,Clay,184,0.717391304347826,0.031005769277197903,0.05258697597685695
Guillermo Coria,Hard,109,0.6055045871559633,0.04867148449091878,0.0427707759502236
Guillermo Garcia Lopez,Clay,273,0.4945054945054945,0.03294028485655298,0.04574583295348479
Guillermo Garcia Lopez,Grass,60,0.48333333333333334,0.061393361242760194,0.049307683628411494
Guillermo Garcia Lopez,Hard,313,0.4217252396166134,0.05279073998781415,0.055617917170307465
Guillermo Perez Roldan,Clay,111,0.5945945945945946,0.017482540170804316,0.018156781849964186
Gustavo Kuerten,Carpet,35,0.5428571428571428,0.12954748185724346,0.03708900928207948
Gustavo Kuerten,Clay,232,0.7025862068965517,0.08528142642523842,0.028158851038602134
Gustavo Kuerten,Hard,226,0.6238938053097345,0.12575303408033353,0.0312939019251735
Guy Forget,Carpet,77,0.5974025974025974,0.14233662392550234,0.0231261496756156
Guy Forget,Clay,48,0.4375,0.07503648710368048,0.028421903006457153
Guy Forget,Grass,30,0.5666666666666667,0.11738989786847825,0.05185152741805241
Guy Forget,Hard,123,0.6504065040650406,0.10437271890205554,0.022105414906401614
Harel Levy,Clay,28,0.2857142857142857,0.0536393316293566,0.024855909285194763
Harel Levy,Hard,78,0.358974358974359,0.052253179911237735,0.02795411369794925
Hendrik Dreekmann,Carpet,33,0.42424242424242425,0.07383283559698875,0.058660397627736775
Hendrik Dreekmann,Clay,54,0.3888888888888889,0.05002560676123405,0.05455965780842389
Hendrik Dreekmann,Grass,30,0.36666666666666664,0.0792730625371494,0.07679894895016383
Hendrik Dreekmann,Hard,88,0.5340909090909091,0.06247243772803889,0.05257850463546554
Henri Laaksonen,Clay,50,0.42,0.0539581585236716,0.048082340601116214
Henri Laaksonen,Hard,63,0.36507936507936506,0.08489052601691086,0.05078101119363313
Henri Leconte,Carpet,29,0.5172413793103449,0.09165172331254022,0.0623735414762155
Henri Leconte,Clay,47,0.3617021276595745,0.06426133136425477,0.04594849999356808
Henri Leconte,Grass,27,0.6296296296296297,0.07932234990074312,0.06795942164340717
Henri Leconte,Hard,25,0.36,0.06854294326304985,0.052319604154430085
Henrik Holm,Carpet,43,0.4186046511627907,0.13064162835187515,0.10178471776851881
Henrik Holm,Grass,31,0.5806451612903226,0.10321167375801236,0.0843773412218435
Henrik Holm,Hard,103,0.4854368932038835,0.09837658141886697,0.08561094807435524
Hernan Gumy,Clay,161,0.5093167701863354,0.03575362250316151,0.048506144436271846
Hernan Gumy,Hard,60,0.4166666666666667,0.04437293249117733,0.045993630772875146
Hicham Arazi,Carpet,53,0.5094339622641509,0.06301614232316853,0.030399208220338248
Hicham Arazi,Clay,160,0.475,0.04238083969572873,0.0223480600917543
Hicham Arazi,Grass,35,0.5142857142857142,0.05273843747664309,0.032641059088308985
Hicham Arazi,Hard,162,0.4876543209876543,0.0539848873098282,0.02968686741529839
